sample number,Cumulative Oil (M m3)_1,Cumulative Oil (M m3)_3,Cumulative Oil (M m3)_5,Cumulative Oil (M m3)_7,Cumulative Oil (M m3)_9,Cumulative Oil (M m3)_11,Oil Rate (m3/day)_1,Oil Rate (m3/day)_3,Oil Rate (m3/day)_5,Oil Rate (m3/day)_7,Oil Rate (m3/day)_9,Oil Rate (m3/day)_11,Initial Sw
468,0.00256461,113.81,217.67,314.24,405.52,489.18,3693.1,1835.7,1702.6,1583.0,1472.3,1371.4,0.23
469,0.00040174,19.084,37.669,55.878,74.056,91.648,578.51,312.79,304.66,298.51,293.2,288.39,0.2
470,0.000347762,19.148,38.286,57.132,76.005,94.31,500.78,319.52,313.73,308.95,304.41,300.07,0.26
471,0.000455165,20.206,39.556,58.439,77.258,95.455,655.44,328.58,317.21,309.56,303.53,298.32,0.24
472,0.000590686,25.533,49.599,73.046,96.371,118.88,850.59,410.19,394.52,384.38,376.21,368.95,0.23
473,0.000358908,15.289,30.171,44.753,59.329,73.462,516.83,251.11,243.97,239.05,235.1,231.69,0.19
474,0.000937567,43.468,83.609,121.91,159.21,194.47,1350.1,696.75,658.05,627.86,601.59,578.05,0.24
475,0.000247527,12.789,25.265,37.465,49.641,61.431,356.44,211.28,204.52,200.01,196.39,193.27,0.26
476,0.00235263,84.084,159.23,229.46,296.43,357.48,3387.8,1334.0,1232.0,1151.3,1080.0,1000.9,0.23
477,0.017361,1475.0,3000.0,4241.2,5096.4,5770.6,25000.0,25000.0,25000.0,17852.0,13794.0,11052.0,0.19
478,0.00123383,56.442,110.06,161.23,210.92,257.7,1776.7,923.25,879.0,838.86,801.4,766.87,0.25
479,0.000280102,13.329,26.307,39.091,51.927,64.417,403.35,218.11,212.75,209.57,207.04,204.75,0.25
480,0.0003227,15.156,29.81,44.175,58.551,72.507,464.69,247.9,240.22,235.5,231.87,228.78,0.17
481,0.00488983,165.99,294.05,399.65,488.68,564.99,7041.4,2443.0,1982.1,1660.5,1436.0,1250.8,0.26
482,0.000869938,37.196,72.47,106.55,140.12,172.2,1252.7,603.98,578.25,558.67,541.55,525.9,0.22
483,0.00235484,102.99,198.42,287.69,372.53,450.66,3391.0,1673.7,1564.4,1463.4,1368.4,1280.9,0.26
484,0.00279156,107.36,202.68,290.61,373.16,447.3,4019.9,1701.7,1562.5,1441.5,1331.4,1215.4,0.26
485,0.00143868,60.482,116.47,169.58,221.01,269.36,2071.7,978.23,917.86,870.67,829.51,792.54,0.18
486,0.00121761,52.341,102.28,150.52,197.95,243.12,1753.4,852.54,818.66,790.84,764.93,740.54,0.2
487,0.00281562,110.25,207.89,298.13,383.11,460.61,4054.5,1745.3,1600.7,1479.4,1370.6,1270.6,0.19
488,0.00203921,81.402,156.3,226.87,294.53,357.41,2936.5,1307.5,1227.8,1157.0,1091.2,1030.8,0.21
489,3.53008e-05,2.0573,4.1249,6.1826,8.2676,10.314,50.834,34.219,33.895,33.733,33.629,33.55,0.26
490,4.45603e-05,2.4589,4.8934,7.3099,9.7554,12.154,64.167,40.578,39.909,39.615,39.444,39.319,0.24
491,0.00292972,113.29,212.34,302.71,386.66,460.51,4218.8,1789.3,1623.9,1481.5,1354.0,1210.6,0.26
492,0.00114727,48.763,93.0,134.27,174.17,211.61,1652.1,767.19,713.24,676.62,643.47,613.79,0.24
493,0.000594604,26.3,50.373,73.554,96.435,118.39,856.24,417.49,394.63,380.01,369.06,359.95,0.26
494,0.00254251,97.2,182.87,262.36,337.59,406.21,3661.2,1528.5,1404.4,1303.1,1213.5,1124.8,0.22
495,0.00216844,76.906,143.84,205.4,263.66,316.92,3122.6,1185.1,1074.4,1009.2,939.59,873.16,0.26
496,0.00216489,84.468,159.31,229.42,296.48,358.78,3117.5,1326.3,1227.0,1149.3,1081.6,1021.3,0.17
497,0.00262267,116.61,218.51,312.03,399.59,479.2,3776.7,1839.1,1670.4,1533.1,1412.3,1305.1,0.2
498,0.00163056,68.264,129.46,186.76,241.56,292.45,2348.0,1085.7,1003.2,939.36,883.88,834.31,0.24
499,0.00302819,121.44,230.99,331.89,426.47,512.44,4360.6,1961.5,1795.8,1654.2,1525.4,1409.4,0.18
500,0.000432404,20.042,39.7,59.036,78.387,97.145,622.67,329.04,322.27,316.98,312.11,307.51,0.2
501,8.99245e-05,4.5132,8.8522,13.126,17.431,21.641,129.49,73.268,71.131,70.06,69.438,69.013,0.22
502,0.000367425,16.425,32.036,47.308,62.563,77.343,529.09,264.6,255.92,250.37,246.04,242.29,0.26
503,0.000819715,42.098,82.85,122.3,161.16,198.24,1180.4,692.73,668.07,646.79,626.73,607.76,0.22
504,0.00403195,144.29,267.7,373.36,467.19,549.39,5806.0,2244.7,1959.5,1732.1,1513.4,1347.5,0.2
505,0.00115177,57.147,111.35,163.15,213.53,261.05,1658.6,934.9,888.58,849.12,812.69,778.94,0.19
506,0.0048919,193.34,358.47,505.62,636.84,748.22,7044.4,3040.6,2707.0,2412.3,2116.4,1825.9,0.21
507,0.00079275,33.472,64.816,95.142,125.1,153.81,1141.6,538.55,513.84,497.14,483.18,470.62,0.24
508,0.0011489,43.425,83.248,121.05,157.71,192.24,1654.4,695.43,652.84,619.77,591.29,565.97,0.25
509,0.017361,1475.0,2606.5,3262.8,3816.3,4297.0,25000.0,25000.0,13515.0,10146.0,8926.0,7880.6,0.18
510,0.000154503,7.154,14.017,20.766,27.542,34.145,222.49,115.48,112.51,110.64,109.29,108.24,0.21
511,0.00453127,163.29,302.36,421.13,525.68,616.47,6525.1,2513.4,2208.6,1947.0,1686.3,1488.4,0.25
512,0.000153094,7.9345,15.864,23.726,31.656,39.404,220.46,131.59,130.0,128.87,127.91,127.02,0.24
513,0.00165502,60.269,115.87,169.0,220.75,269.65,2383.2,965.13,911.55,870.91,834.74,801.53,0.17
514,0.000679784,31.506,61.326,90.07,118.4,145.5,978.9,514.68,488.85,471.22,456.87,444.32,0.21
515,0.00263737,110.02,210.97,305.49,395.52,478.64,3797.8,1776.9,1655.0,1549.5,1452.0,1362.7,0.17
516,0.000811372,36.349,70.795,104.01,136.68,167.85,1168.4,590.7,564.69,544.57,526.91,510.9,0.2
517,0.000172668,9.7872,19.666,29.464,39.346,48.998,248.64,163.68,161.95,160.62,159.39,158.23,0.2
518,0.0012329,56.584,110.08,161.12,210.7,257.4,1775.4,923.1,877.01,836.73,799.61,765.59,0.17
519,0.000177823,9.0254,17.853,26.557,35.313,43.853,256.07,148.12,144.71,142.7,141.22,140.0,0.21
520,0.000789391,32.913,64.054,94.191,123.93,152.39,1136.7,531.73,510.51,494.04,479.62,466.55,0.18
521,0.0012747,58.736,114.6,168.06,220.08,269.16,1835.6,960.19,915.87,876.26,839.12,804.57,0.23
522,0.00059685,26.946,52.021,76.246,100.21,123.24,859.47,432.68,411.06,397.13,386.53,377.58,0.21
523,0.000106376,5.7245,11.347,16.903,22.508,27.989,153.18,94.406,92.174,91.086,90.39,89.854,0.2
524,0.00102962,39.822,76.44,111.45,145.68,178.17,1482.7,636.45,600.29,573.97,552.04,532.72,0.19
525,8.94182e-05,4.9973,10.031,15.043,20.118,25.095,128.76,83.23,82.527,82.155,81.858,81.587,0.18
526,0.00386268,135.86,253.55,360.25,458.03,541.85,5562.3,2133.5,1929.3,1749.3,1528.2,1374.1,0.26
527,0.00115182,56.093,109.3,160.18,209.75,256.59,1658.6,918.16,872.18,834.12,799.57,767.87,0.22
528,0.000812447,31.809,62.207,91.755,121.04,149.2,1169.9,517.19,498.33,484.39,472.4,461.5,0.18
529,0.017361,1475.0,3000.0,4525.0,5513.3,6256.2,25000.0,25000.0,25000.0,25000.0,15940.0,12179.0,0.19
530,0.00534941,156.03,277.45,380.67,474.19,556.0,7703.2,2276.7,1915.5,1692.2,1508.4,1341.1,0.24
531,0.000641874,31.546,62.738,93.257,123.62,152.87,924.3,523.92,511.35,500.31,489.68,479.48,0.26
532,0.00494585,192.78,357.63,503.86,632.8,742.07,7122.1,3044.4,2702.4,2397.3,2079.7,1791.4,0.23
533,0.00194021,79.179,151.95,219.91,284.45,343.89,2793.9,1278.8,1192.9,1114.1,1041.0,974.41,0.26
534,0.00447546,136.84,244.26,335.77,418.88,492.56,6444.7,2022.5,1692.0,1500.2,1340.5,1207.8,0.17
535,0.00160933,72.415,139.82,203.55,264.88,322.1,2317.4,1173.5,1105.0,1044.8,989.14,938.01,0.25
536,0.00162602,66.339,127.27,185.15,241.18,293.79,2341.5,1059.8,998.86,948.87,903.72,862.39,0.17
537,0.000463626,23.236,45.844,67.93,89.916,111.13,667.63,382.04,370.62,362.07,354.61,347.76,0.24
538,0.000588208,29.021,57.241,84.771,112.12,138.45,847.02,477.6,462.61,451.31,441.15,431.66,0.24
539,0.00139756,63.979,125.29,184.21,241.83,296.42,2012.5,1052.6,1005.0,965.95,929.34,894.9,0.18
540,0.00276598,112.24,212.57,305.03,391.77,470.69,3983.0,1797.8,1644.8,1515.8,1399.0,1293.8,0.26
541,0.00126248,51.067,98.469,143.86,188.15,230.05,1818.0,818.11,777.08,744.1,714.33,686.91,0.18
543,0.00161844,74.316,144.13,210.27,274.04,333.66,2330.6,1216.1,1144.4,1084.3,1028.7,977.24,0.22
544,2.2312e-06,0.13569,0.26625,0.3947,0.52379,0.64973,3.2129,2.2023,2.1403,2.1058,2.0821,2.0646,0.19
545,0.00138257,63.497,123.47,180.67,236.12,288.2,1990.9,1033.1,983.21,937.67,894.36,853.83,0.22
546,0.00479211,180.09,330.99,458.02,568.26,663.19,6900.7,2771.6,2386.0,2082.5,1778.1,1556.2,0.22
547,0.0030128,108.32,203.62,291.19,372.35,444.3,4338.5,1717.2,1562.4,1435.6,1309.0,1179.5,0.23
548,0.000404617,16.943,32.489,47.597,62.625,77.141,582.65,266.8,254.85,247.67,242.39,237.98,0.26
549,0.0063883,228.01,412.02,561.02,683.52,786.73,9199.2,3485.4,2875.4,2332.6,1975.9,1691.9,0.19
550,1.38949e-05,0.71133,1.367,2.0018,2.632,3.2406,20.009,11.293,10.748,10.408,10.164,9.9772,0.18
551,0.000670676,28.87,56.102,82.366,108.23,132.97,965.78,468.27,446.43,430.55,417.22,405.45,0.21
552,0.000808733,35.461,68.375,99.929,130.85,160.26,1164.6,570.2,539.59,517.27,498.65,482.27,0.18
553,0.00152563,65.479,127.46,186.85,244.75,299.45,2196.9,1066.2,1016.1,973.6,933.91,896.71,0.19
554,0.017361,1475.0,2645.9,3363.9,3958.8,4459.7,25000.0,25000.0,14291.0,11308.0,9596.5,8211.5,0.24
555,0.00236925,96.933,182.62,259.19,330.83,395.84,3411.7,1534.3,1367.9,1255.2,1155.5,1065.8,0.18
556,0.00265844,106.37,200.72,287.97,370.11,445.14,3828.2,1680.9,1546.7,1430.3,1324.9,1230.0,0.26
557,0.000318773,15.914,31.283,46.259,61.167,75.575,459.04,261.16,251.95,245.52,240.45,236.2,0.19
558,0.0036248,133.5,249.1,350.69,443.35,522.24,5219.8,2071.2,1841.6,1665.4,1445.3,1293.2,0.2
559,0.000696608,37.729,74.897,111.0,146.66,180.78,1003.1,628.86,609.32,591.89,575.17,559.28,0.23
560,0.000122561,5.5807,10.65,15.553,20.435,25.171,176.49,87.968,83.096,80.385,78.737,77.645,0.17
561,0.00109039,42.862,82.95,121.71,159.9,196.38,1570.2,685.67,657.18,635.36,615.95,598.05,0.24
562,0.00405244,150.67,281.66,399.58,505.58,597.24,5835.6,2391.9,2147.3,1933.0,1709.8,1502.5,0.26
563,0.00241273,95.81,180.65,256.05,326.02,387.95,3474.3,1510.4,1354.4,1236.2,1128.5,1015.1,0.26
564,0.0045791,177.17,328.13,457.51,573.34,668.85,6594.0,2751.1,2391.1,2121.1,1792.5,1565.8,0.26
565,0.000265534,12.465,24.486,36.266,48.058,59.51,382.37,203.71,197.06,193.12,190.19,187.73,0.19
566,0.000829873,42.363,84.235,124.84,164.88,203.09,1195.0,709.4,686.43,665.74,645.68,626.52,0.24
567,0.00193096,85.134,164.32,239.06,310.82,377.59,2780.6,1380.9,1298.2,1225.2,1157.3,1094.7,0.18
568,0.00128427,56.446,108.43,157.88,205.85,250.99,1849.4,904.79,852.26,810.64,773.67,740.05,0.23
569,0.0036711,141.05,262.92,369.14,463.78,545.82,5286.4,2199.4,1937.4,1741.3,1526.5,1344.8,0.21
570,0.00355004,128.62,241.16,340.77,430.8,510.02,5112.1,2019.3,1794.0,1632.9,1452.1,1298.7,0.25
571,0.000139053,7.3154,14.593,21.802,29.077,36.19,200.24,121.16,119.31,118.18,117.33,116.6,0.2
572,0.000532729,26.343,52.035,77.137,102.1,126.17,767.14,433.38,421.18,411.51,402.69,394.47,0.22
573,0.00111522,46.314,86.876,124.45,160.22,193.45,1605.9,731.87,664.95,615.9,576.95,544.81,0.23
574,8.48758e-06,0.48122,0.93427,1.3733,1.8088,2.2292,12.222,7.771,7.4272,7.1964,7.0247,6.8918,0.25
575,8.38183e-05,4.335,8.6655,12.968,17.32,21.585,120.7,71.813,70.991,70.526,70.195,69.92,0.23
576,0.00180886,78.128,150.02,217.57,282.21,342.21,2604.8,1261.3,1178.6,1107.4,1042.6,983.54,0.26
577,0.00201022,71.832,136.86,196.81,254.07,306.24,2894.7,1132.5,1046.3,982.74,923.62,855.24,0.26
578,0.000596206,31.032,61.293,90.742,119.91,147.91,858.54,511.91,496.09,482.76,470.47,458.99,0.24
579,0.000518695,25.458,50.798,75.683,100.54,124.58,746.92,424.35,415.41,407.95,400.88,394.17,0.17
580,8.07179e-05,3.8025,7.521,11.213,14.948,18.609,116.23,61.851,60.959,60.525,60.24,60.011,0.21
581,0.00121657,51.357,100.38,147.49,193.58,361.95764904110894,1751.9,840.8,803.66,772.28,743.36,716.57,0.22
582,0.000677305,33.178,65.26,96.387,127.14,156.6,975.33,545.22,525.93,510.29,496.06,482.97,0.22
583,0.000354564,15.745,30.505,44.86,59.173,73.044,510.58,253.26,241.97,235.33,230.84,227.4,0.21
584,0.000210818,10.917,21.804,32.574,43.42,54.0,303.58,181.11,178.47,176.57,174.93,173.44,0.23
585,0.0024001,101.02,191.96,276.08,355.43,428.13,3456.2,1623.2,1490.8,1379.1,1279.8,1191.8,0.26
586,0.000925152,40.349,79.517,117.61,155.29,191.4,1332.2,662.46,642.11,624.5,607.78,591.89,0.25
587,0.017361,1475.0,3000.0,4257.0,5139.5,5834.7,25000.0,25000.0,25000.0,18353.0,14233.0,11398.0,0.22
588,0.000327769,16.243,32.233,47.973,63.755,79.088,471.99,268.07,262.13,258.04,254.55,251.36,0.2
589,0.00166699,70.226,135.65,197.57,257.24,313.01,2400.5,1139.8,1072.6,1015.1,962.39,914.16,0.2
590,0.00168515,62.725,120.37,175.09,228.07,277.82,2426.6,1005.3,945.0,897.12,854.43,815.64,0.23
591,0.00124704,48.445,93.798,137.44,180.25,220.96,1795.8,778.72,743.48,715.52,690.4,667.38,0.2
592,1.04759e-05,0.64705,1.3056,1.9638,2.6324,3.2901,15.085,10.824,10.796,10.789,10.785,10.781,0.25
593,0.000268342,13.501,26.514,39.273,52.048,64.459,386.42,220.22,213.33,209.16,206.05,203.45,0.19
594,0.00662057,235.66,420.86,568.86,688.56,787.16,9533.7,3532.4,2875.6,2305.6,1930.6,1616.5,0.26
595,0.000817825,32.333,62.823,92.028,120.82,148.34,1177.7,519.44,494.57,478.77,464.32,451.17,0.25
596,0.000240244,11.834,23.512,35.056,46.678,58.012,345.95,194.93,191.45,189.25,187.45,185.82,0.18
597,0.00407683,140.15,260.62,368.45,465.34,551.05,5870.7,2192.2,1974.9,1767.7,1562.7,1405.1,0.24
598,0.00121402,43.297,82.214,119.78,156.79,192.17,1748.2,670.25,637.98,615.81,597.03,580.02,0.2
599,0.0015334,68.241,130.61,189.27,245.51,297.85,2208.1,1095.7,1022.4,961.61,907.19,857.96,0.23
600,0.0013281,58.017,112.61,164.48,214.63,261.66,1912.5,946.04,895.01,850.26,808.95,770.97,0.25
601,0.017361,1193.2,2004.6,2531.0,2937.7,3289.5,25000.0,17617.0,11478.0,7779.5,6311.4,5766.1,0.21
602,0.00157969,51.931,94.859,133.45,169.53,203.03,2274.8,772.01,683.15,620.56,581.9,549.19,0.2
603,0.000316704,16.002,31.664,47.088,62.563,77.606,456.06,262.66,256.75,252.85,249.59,246.61,0.21
604,0.000341825,14.741,28.913,42.859,56.851,70.458,492.23,238.39,232.33,228.63,225.68,223.06,0.2
605,0.000251282,13.371,26.822,40.131,53.525,66.575,361.85,223.56,220.51,218.19,216.02,213.94,0.25
606,0.000443651,20.26,39.832,59.027,78.216,96.805,638.86,329.79,320.84,314.69,309.49,304.75,0.22
607,0.00210398,74.262,141.68,205.26,266.4,322.72,3029.7,1185.6,1105.2,1042.2,986.2,923.22,0.17
608,0.00513409,188.96,348.75,482.57,598.41,697.68,7393.1,2931.3,2526.6,2193.8,1868.4,1627.4,0.24
609,0.017361,1475.0,2444.3,3043.8,3550.7,3995.0,25000.0,25000.0,12311.0,9317.9,8175.8,7284.0,0.23
610,0.000576682,25.802,50.781,75.223,99.582,123.11,830.43,421.31,409.49,400.68,392.88,385.67,0.24
611,0.00255229,103.68,193.59,276.0,353.11,423.06,3675.3,1623.4,1473.9,1351.0,1243.6,1146.7,0.2
612,3.81368e-05,1.7311,3.4261,5.1147,6.8277,8.5108,54.917,28.062,27.786,27.681,27.629,27.593,0.26
613,0.00173944,80.066,154.68,224.86,292.1,354.59,2504.8,1309.8,1223.1,1150.5,1084.5,1024.5,0.18
614,1.29249e-05,0.82058,1.6484,2.4736,3.3111,4.1344,18.612,13.684,13.57,13.528,13.508,13.496,0.24
615,0.000811051,34.528,67.354,99.218,130.74,160.99,1167.9,559.95,538.12,522.37,508.49,495.75,0.18
616,0.00543552,192.14,354.66,493.35,610.05,710.41,7827.2,2968.7,2571.5,2175.4,1882.3,1645.3,0.19
617,0.00582671,196.98,355.83,488.82,601.54,698.79,8390.5,2963.8,2486.5,2094.7,1818.0,1594.4,0.26
618,0.00283213,113.23,213.94,304.61,389.65,466.0,4078.3,1782.5,1612.0,1486.3,1371.7,1251.6,0.17
619,0.000593023,27.005,53.192,78.637,103.84,128.06,853.96,445.98,429.3,417.13,406.58,396.95,0.25
620,0.000948973,39.261,76.617,112.75,148.37,182.42,1366.5,639.18,612.4,592.33,574.54,558.18,0.17
621,0.00242443,100.02,190.13,273.71,352.6,424.87,3491.2,1597.5,1477.2,1370.1,1272.5,1184.6,0.22
622,5.89811e-05,3.3307,6.6894,10.031,13.416,16.735,84.933,55.563,55.06,54.786,54.588,54.421,0.22
623,0.000231481,12.162,24.3,36.303,48.387,60.171,333.33,202.46,198.98,196.77,194.91,193.19,0.18
624,0.000585865,29.039,56.691,83.475,109.94,135.29,843.65,472.88,453.31,439.08,426.8,415.62,0.24
625,5.38373e-06,0.28828,0.55027,0.80158,1.0493,1.2872,7.7526,4.5746,4.2949,4.1199,3.9953,3.9004,0.25
626,0.00174395,73.202,140.43,203.86,264.81,321.63,2511.3,1177.7,1102.1,1039.7,983.19,931.44,0.24
627,1.09124e-05,0.65763,1.3202,1.9809,2.6512,3.3098,15.714,10.921,10.861,10.832,10.812,10.797,0.2
628,0.00311736,102.66,190.46,267.26,338.35,402.66,4489.0,1573.2,1401.5,1259.1,1146.6,1054.2,0.21
629,0.00180158,83.668,161.58,234.49,303.92,368.06,2594.3,1370.6,1277.2,1195.2,1119.9,1051.4,0.25
630,0.0016143,64.975,125.2,182.22,237.23,288.73,2324.6,1052.0,987.22,934.77,887.39,844.12,0.24
631,0.000141231,6.917,13.574,20.141,26.759,33.225,203.37,112.12,109.13,107.66,106.73,106.01,0.21
632,0.00237747,98.16,189.52,275.15,356.72,432.03,3423.6,1601.0,1497.7,1403.8,1315.7,1234.6,0.25
633,0.00397602,150.67,279.83,391.35,491.87,576.06,5725.5,2350.0,2048.1,1828.2,1561.1,1380.0,0.24
634,0.000701767,30.173,57.985,84.705,111.0,136.15,1010.6,483.12,455.95,438.02,424.07,412.29,0.17
635,0.000982807,46.034,90.333,133.19,175.39,215.65,1415.3,753.9,726.22,702.56,680.58,660.09,0.18
636,0.00011161,5.2573,10.408,15.515,20.674,25.726,160.72,85.747,84.437,83.717,83.217,82.814,0.19
637,0.017361,1475.0,2861.3,3698.9,4375.5,4937.4,25000.0,25000.0,16173.0,13063.0,10912.0,9212.0,0.18
638,0.00149011,59.629,114.26,165.99,215.94,262.74,2145.8,953.05,895.52,848.06,805.62,767.24,0.21
639,0.000218261,11.669,23.414,35.035,46.735,58.144,314.3,195.25,192.54,190.52,188.71,187.03,0.19
640,0.000640099,33.989,67.39,99.966,132.28,163.34,921.75,562.95,547.57,534.03,521.22,509.13,0.2
641,0.00247095,105.99,203.22,293.92,379.93,458.98,3558.2,1712.6,1593.8,1487.0,1387.3,1295.9,0.22
642,0.000456649,23.744,46.912,69.549,92.087,113.84,657.58,391.27,379.8,371.11,363.51,356.57,0.18
643,0.00220418,85.065,158.82,224.6,286.24,341.04,3174.0,1323.9,1176.1,1078.4,994.09,898.33,0.25
644,0.00526479,201.01,372.4,517.45,642.38,748.94,7581.3,3127.0,2713.3,2377.9,2014.9,1746.9,0.17
645,0.00350855,130.58,244.23,345.32,437.06,518.03,5052.3,2031.6,1814.4,1657.1,1479.7,1327.4,0.2
646,0.00090987,38.581,75.886,112.12,147.92,182.18,1310.2,632.52,611.56,593.98,577.38,561.63,0.23
647,0.000453332,19.336,38.399,57.189,76.025,94.309,652.8,318.14,312.51,308.03,303.8,299.73,0.26
648,0.000346486,14.971,29.575,43.91,58.242,72.133,498.94,245.54,239.42,234.99,231.17,227.71,0.25
649,0.00150628,67.519,131.6,192.65,251.77,307.24,2169.1,1104.5,1050.5,1000.8,953.55,909.38,0.23
650,0.00444591,160.14,293.57,407.38,503.26,585.99,6402.2,2465.5,2107.0,1781.7,1546.5,1356.1,0.24
651,0.000617512,31.517,62.095,91.771,121.1,149.2,889.22,519.18,501.27,486.49,473.07,460.65,0.24
652,0.00379019,137.11,249.99,345.87,432.04,508.06,5457.9,2061.2,1790.5,1571.7,1389.9,1246.2,0.18
653,0.00119535,51.759,99.505,144.99,189.22,230.99,1721.3,831.87,782.71,745.58,713.5,684.73,0.18
654,0.00371331,133.05,246.73,346.47,435.98,515.73,5347.2,2044.1,1810.8,1635.1,1443.7,1307.4,0.24
655,0.00145171,66.07,126.86,184.13,239.15,290.43,2090.5,1065.7,996.53,938.91,887.34,840.66,0.21
656,9.95677e-05,4.9853,9.8807,14.73,19.628,24.423,143.38,81.742,80.253,79.495,79.0,78.611,0.21
657,0.000657311,29.22,57.751,85.666,113.46,140.28,946.53,480.34,467.72,457.63,448.36,439.63,0.19
658,0.002284,96.982,183.3,262.9,337.82,406.31,3289.0,1548.0,1415.0,1305.0,1208.3,1122.8,0.21
659,0.000223996,9.5482,18.824,27.99,37.221,46.231,322.56,155.29,152.07,150.25,148.89,147.7,0.2
660,0.000507727,22.788,44.93,66.521,87.976,108.65,731.13,374.66,363.0,353.94,346.05,338.88,0.25
661,0.000235691,14.189,28.58,42.83,57.177,71.165,339.4,238.73,235.93,233.61,231.41,229.3,0.19
662,0.000422043,19.842,39.317,58.391,77.424,95.836,607.75,328.29,319.26,312.68,306.99,301.84,0.18
663,0.000123404,5.7328,11.224,16.637,22.085,27.405,177.7,92.407,90.014,88.738,87.881,87.201,0.22
664,0.00159162,62.032,118.91,173.05,225.58,275.02,2291.9,989.25,932.49,887.5,847.28,810.36,0.18
665,0.000901915,38.966,74.68,108.96,142.64,174.79,1298.8,620.88,585.47,561.97,543.25,527.04,0.18
666,0.00481216,175.64,323.25,447.46,557.17,652.25,6929.6,2708.1,2337.0,2036.2,1769.4,1558.8,0.21
667,0.000831298,38.11,75.156,111.18,146.8,180.94,1197.1,626.45,607.31,590.52,574.61,559.54,0.21
668,0.0033953,128.9,241.75,344.4,439.53,524.32,4889.3,2045.3,1849.9,1682.8,1534.3,1348.4,0.25
669,0.00335629,136.14,255.75,361.02,457.94,542.21,4833.1,2153.8,1904.7,1725.8,1563.2,1381.5,0.22
670,0.00183501,83.896,162.32,236.42,307.68,374.13,2642.4,1371.2,1285.7,1214.7,1149.4,1089.3,0.17
671,1.24157e-05,0.72837,1.4598,2.1894,2.9299,3.6578,17.879,12.072,11.991,11.96,11.944,11.933,0.23
672,0.000699013,32.382,63.433,93.586,123.42,152.05,1006.6,528.08,509.03,494.3,481.25,469.24,0.17
673,0.017361,1475.0,3000.0,3939.4,4688.5,5321.3,25000.0,25000.0,25000.0,14407.0,12082.0,10374.0,0.17
674,0.000430892,18.506,35.771,52.506,69.115,85.131,620.49,297.04,283.04,274.34,267.88,262.55,0.21
675,0.00106652,40.297,77.435,113.06,147.98,181.22,1535.8,643.64,608.82,583.95,563.27,545.0,0.2
676,0.00205334,86.743,166.44,240.82,311.47,376.56,2956.8,1406.6,1306.6,1219.3,1139.5,1067.1,0.18
677,0.00524715,190.91,346.44,476.17,584.28,676.67,7555.9,2886.6,2448.9,2033.0,1743.7,1514.7,0.22
678,0.000583568,24.044,46.787,68.838,90.643,111.57,840.34,387.73,372.83,361.49,351.71,342.98,0.17
679,0.00189856,80.835,157.05,229.46,299.41,364.91,2733.9,1320.8,1249.5,1186.9,1128.3,1073.7,0.19
680,0.00177546,78.374,151.07,219.68,285.59,347.0,2556.7,1269.7,1191.7,1124.7,1063.2,1006.7,0.2
681,0.00503415,170.15,308.99,426.1,525.96,612.69,7249.2,2586.8,2170.2,1847.7,1610.7,1421.8,0.17
683,1.41857e-05,0.69157,1.3234,1.9409,2.5635,3.1731,20.428,10.787,10.27,10.122,10.042,9.9933,0.21
684,0.00189111,71.252,133.17,190.69,245.41,295.25,2723.2,1111.5,1015.0,942.88,882.64,817.01,0.2
685,0.00294723,102.8,192.4,275.08,351.1,419.47,4244.0,1606.6,1469.0,1355.4,1226.0,1120.9,0.19
686,0.00115112,53.811,104.79,153.66,201.36,246.51,1657.6,879.38,835.77,801.05,769.45,740.12,0.23
687,0.00144578,60.232,115.97,168.89,220.15,268.35,2081.9,973.35,913.7,867.5,826.87,790.21,0.21
688,0.00276394,89.712,171.02,245.41,314.54,377.74,3980.1,1414.6,1308.2,1219.4,1115.1,1036.0,0.25
689,0.00304557,123.94,230.97,323.32,406.26,477.47,4385.6,1955.1,1695.8,1514.0,1337.8,1167.2,0.19
690,0.000575616,24.457,48.233,71.532,94.777,117.25,828.89,400.51,389.77,381.94,374.93,368.36,0.17
691,0.000436679,20.864,41.506,61.796,82.089,101.75,628.82,345.79,338.39,332.62,327.3,322.28,0.23
692,0.000269636,13.693,27.134,40.368,53.646,66.556,388.28,225.42,220.35,216.96,214.16,211.64,0.22
693,0.000529961,20.231,39.213,57.716,76.142,93.948,763.15,323.24,311.18,303.32,297.19,291.91,0.25
694,0.00181514,78.945,149.95,216.28,279.55,338.16,2613.8,1259.5,1164.0,1087.5,1020.5,960.69,0.21
695,0.000506372,22.849,45.234,67.231,89.222,110.52,729.18,375.0,366.97,360.6,354.7,349.09,0.23
696,0.0015962,69.625,135.32,197.99,258.8,315.98,2298.5,1133.5,1077.0,1027.3,980.79,937.37,0.18
697,0.00350468,123.16,232.25,332.53,424.51,506.62,5046.8,1961.0,1788.4,1643.8,1483.6,1346.0,0.24
698,0.000386751,19.487,38.663,57.468,76.247,94.419,556.93,322.2,314.36,308.29,302.89,297.89,0.22
699,0.000535567,20.13,38.873,57.212,75.529,93.271,771.22,317.8,307.26,300.65,295.43,290.85,0.21
700,0.00117816,44.309,85.685,125.54,164.67,201.94,1696.6,711.33,678.29,653.31,631.22,611.02,0.17
701,0.001353,54.075,104.59,152.93,200.06,244.6,1948.3,870.13,828.06,792.58,760.1,730.13,0.25
